course,link,latitude,longitude
Richlands-Steed Park,https://www.pdga.com/course-directory/course/richlands-steed-park,34.897833,-77.521895
Richmond Hill,https://www.pdga.com/course-directory/course/richmond-hill,35.61791,-82.58862
Richmond Hill Middle School (Campus Clash Layout),https://www.pdga.com/course-directory/course/richmond-hill-middle-school-campus-clash-layout,31.848108985755,-81.310380936193
Richmond Hill Park,https://www.pdga.com/course-directory/course/richmond-hill-park,41.436653,-90.165061
Richmond Lake State Rec. Area,https://www.pdga.com/course-directory/course/richmond-lake,45.542915,-98.614775
Richwood City Park,https://www.pdga.com/course-directory/course/richwood-city-park,38.2197017,-80.538851
Rick's Revenge,https://www.pdga.com/course-directory/course/ricks-revenge,38.462259747611,-120.04066824988
Ridge Line Disc Golf Course,https://www.pdga.com/course-directory/course/ridge-line-apartments,35.179833,-111.641854
Ridge Runner,https://www.pdga.com/course-directory/course/ridge-runner-0,36.023107105873,-90.67211329937
Ridge Runner Disc Golf Course,https://www.pdga.com/course-directory/course/ridge-runner,43.639785,-75.4206794
Ridgecrest Conference Center,https://www.pdga.com/course-directory/course/ridgecreat-baptist-conference-center,35.6228074,-82.2742982
Ridgewater College,https://www.pdga.com/course-directory/course/ridgewater-college,45.1386267,-95.0726893
Ridgewater College,https://www.pdga.com/course-directory/course/ridgewater-college-0,44.8733365,-94.3720211
Riebe Park,https://www.pdga.com/course-directory/course/riebe-park,45.573901,-93.575267
Riegel Mammoth,https://www.pdga.com/course-directory/course/riegel-mammoth,45.409122950025,-92.63005119563
Rieger Olson Disc Golf,https://www.pdga.com/course-directory/course/rieger-olson-disc-golf,45.393299,-92.983473
Riggs Park,https://www.pdga.com/course-directory/course/riggs-park,43.83373,-88.80603
Riggs Park Disc Golf Course,https://www.pdga.com/course-directory/course/riggs-park-disc-golf-course,37.568282,-97.363957
Riley Lake Disc Golf Practice Area,https://www.pdga.com/course-directory/course/riley-lake-disc-golf-practice-area,44.836931,-93.510384
Rillito River Park Disc Golf Course,https://www.pdga.com/course-directory/course/rillito-river-park-disc-golf-course,NA,NA
Rimrock Park Disc Golf Course,https://www.pdga.com/course-directory/course/rimrock-park-disc-golf-course,44.293324,-120.84671
Riney B Disc Golf Course,https://www.pdga.com/course-directory/course/riney-b-disc-golf-course,37.900072,-84.572064
Ring Brook Disc Golf,https://www.pdga.com/course-directory/course/ring-brook-disc-golf,43.576688481865,-72.203414440155
Rio Bravo County Park,https://www.pdga.com/course-directory/course/rio-bravo-county-park,35.0193018,-106.6826889
Rio Grande River Retreat,https://www.pdga.com/course-directory/course/rio-grande-river-retreat,37.652797,-106.2403
Rio Vista Disc Golf Course,https://www.pdga.com/course-directory/course/rio-vista-dgc,32.2302269,-97.3761806
Rip City Practice Range,https://www.pdga.com/course-directory/course/rip-city-practice-range,39.9221137,-97.8195752
Ripley Park,https://www.pdga.com/course-directory/course/ripley-park,43.002563,-89.002284
Ripley Park Disc Golf Course,https://www.pdga.com/course-directory/course/ripley-park-disc-golf-course,35.7349801,-89.5415744
Rising Sun Disc Golf Course,https://www.pdga.com/course-directory/course/rising-sun-disc-golf-course,39.045283,-95.391582
Rita Blanca Disc Golf Course,https://www.pdga.com/course-directory/course/rita-blanca-disc-golf-course,36.041257,-102.50245
Rivals Lookout Park,https://www.pdga.com/course-directory/course/rivals-lookout-park,41.246914,-88.124846
River Bend Park,https://www.pdga.com/course-directory/course/river-bend-park,36.0990577,-78.3028473
River Bend Park Disc Golf Course,https://www.pdga.com/course-directory/course/river-bend-park-disc-golf-course,46.876504382424,-96.314317405217
River Bends,https://www.pdga.com/course-directory/course/river-bends,42.65015,-83.054017
River Birch Prairie,https://www.pdga.com/course-directory/course/river-birch-prairie,36.6694473,-93.8664648
River City Community Church,https://www.pdga.com/course-directory/course/river-city-community-church-dgc,29.5975862,-98.3142689
River City Disc Golf Course on Tsalteshi Trails,https://www.pdga.com/course-directory/course/tsalteshi-trails,60.4579295,-151.1010426
River City Nature Park - Alpha,https://www.pdga.com/course-directory/course/river-city-nature-park-alpha,28.847603,-81.336693
River City Nature Park - Barwick,https://www.pdga.com/course-directory/course/river-city-nature-park-barwick,28.847603,-81.336693
River Disc Golf Course,https://www.pdga.com/course-directory/course/river-disc-golf-course,42.844339,-93.618123
River Falls Disc Golf Course,https://www.pdga.com/course-directory/course/river-falls-disc-golf-course,44.866722,-92.609219
River Grove Disc Golf Course,https://www.pdga.com/course-directory/course/river-grove-disc-golf-course,30.027066,-95.208576
River Hill Park Disc Golf,https://www.pdga.com/course-directory/course/river-hill-park-disc-golf,37.9680279,-84.488345
River Oaks Golf Course,https://www.pdga.com/course-directory/course/river-oaks-golf-course,37.612507,-120.931748
River Oaks Park,https://www.pdga.com/course-directory/course/river-oaks-park,45.3558482,-93.7472119
River Park Disc Golf Course,https://www.pdga.com/course-directory/course/river-park-dgc,42.063968923906,-86.448217898604
River Pointe Church Disc Golf Course,https://www.pdga.com/course-directory/course/river-pointe-church-disc-golf-course,29.56215,-95.702265
River Ranch Disc Golf Course,https://www.pdga.com/course-directory/course/river-ranch-disc-golf-course,40.388197,-104.990448
River Road Sports Complex,https://www.pdga.com/course-directory/course/river-road-sports-complex,45.3465,-84.9456
River Rock Disc Golf Course,https://www.pdga.com/course-directory/course/river-rock-disc-golf-course,44.097017,-93.194704
River Run Disc Golf Course at TaHaZouka Park,https://www.pdga.com/course-directory/course/river-run-disc-golf-course-tahazouka-park,42.004289,-97.419782
River Side Park Disc Golf Course,https://www.pdga.com/course-directory/course/riverside-park-disc-golf-course,43.976030318406,-88.950687646866
River Street Park,https://www.pdga.com/course-directory/course/river-street-park,35.301027,-81.0070889
River Valley Community Golf Course,https://www.pdga.com/course-directory/course/river-valley-community-course,40.077340193043,-91.508949085568
River View Disc Golf Course at Everett Field Park,https://www.pdga.com/course-directory/course/river-view-disc-golf-course,40.063774,-82.396889
River Walk,https://www.pdga.com/course-directory/course/river-walk,NA,NA
River's Edge,https://www.pdga.com/course-directory/course/rivers-edge,40.9945,-75.136
River's Edge - Rushville,https://www.pdga.com/course-directory/course/rivers-edge-rushville,39.606325,-85.446312
River's Edge Disc Golf Course,https://www.pdga.com/course-directory/course/rivers-edge-disc-golf-course,42.740935,-95.556679
River's Edge Disc Golf Course,https://www.pdga.com/course-directory/course/rice-park-disc-golf-course,44.809748,-95.536546
River's Edge Park,https://www.pdga.com/course-directory/course/rivers-edge-park,45.559467,-94.23317
River's Edge Park,https://www.pdga.com/course-directory/course/rivers-edge-park-0,41.5774158,-87.5246408
Riverbend Community Park,https://www.pdga.com/course-directory/course/riverbend-community-park,33.9617848,-117.5391735
Riverbend Disc Golf Trail,https://www.pdga.com/course-directory/course/riverbend-disc-golf-trail,41.03295,-83.560517
Riverbend East at Milo McIver State Park,https://www.pdga.com/course-directory/course/riverbend-east-milo-mciver-state-park,45.3001971,-122.3828103
Riverbend Family Campground Disc Golf Course,https://www.pdga.com/course-directory/course/riverbend-family-campground-disc-golf-course,40.5665509,-82.993148
Riverbend High School,https://www.pdga.com/course-directory/course/riverbend-high-school,38.2951896,-77.575414
Riverbend Park,https://www.pdga.com/course-directory/course/riverbend-park-0,30.018884,-97.147379
Riverbend Park,https://www.pdga.com/course-directory/course/riverbend-park,39.102222,-108.360278
Riverbend Park - North,https://www.pdga.com/course-directory/course/riverbend-park-north,39.506786,-121.576107
Riverbend Park - South,https://www.pdga.com/course-directory/course/riverbend-park-south,39.498953,-121.57843
Riverbend West at Milo McIver State Park,https://www.pdga.com/course-directory/course/riverbend-disc-golf-milo-mciver-state-park,45.3091,-122.3768
Riverfront Disc Golf Course,https://www.pdga.com/course-directory/course/riverside,43.0630631,-92.6722034
Riverfront Disc Golf Course,https://www.pdga.com/course-directory/course/riverfront-disc-golf-course,45.535912,-100.444544
Riverfront Disc Golf Course,https://www.pdga.com/course-directory/course/riverfront-disc-golf-course-0,39.000329,-95.238146
Riverfront Park,https://www.pdga.com/course-directory/course/riverfront-park-2,34.7482,-112.0124
Riverfront Park,https://www.pdga.com/course-directory/course/riverfront-park,43.218367,-123.3664
Riverfront Park,https://www.pdga.com/course-directory/course/riverfront-park-0,41.592268,-87.57129
Riverfront Park,https://www.pdga.com/course-directory/course/riverfront-park-1,41.151338,-87.897427
Riverfront Park,https://www.pdga.com/course-directory/course/riverfront-park-3,46.091395047813,-122.94103276731
Riverfront Regional Park,https://www.pdga.com/course-directory/course/riverfront-regional-park,45.057606154906,-93.281567394733
Riverhead Field Disc Golf Course,https://www.pdga.com/course-directory/course/riverhead-field,41.404215,-70.604371
Riverland Community Disc Golf Course,https://www.pdga.com/course-directory/course/riverland-community-disc-golf-course,43.679,-93.3538
Riverpark Disc Golf Course,https://www.pdga.com/course-directory/course/riverpark-disc-golf-course,41.176175,-111.993324
Riverside Church Disc Golf Course,https://www.pdga.com/course-directory/course/riverside-church-disc-golf-course,26.5446345,-81.8115933
Riverside Disc Golf Course,https://www.pdga.com/course-directory/course/riverside-disc-golf-course,42.1725,-92.017017
Riverside Disc Golf Park,https://www.pdga.com/course-directory/course/riverside-disc-golf-park,47.184842,-122.214317
Riverside Drive Disc Golf Course,https://www.pdga.com/course-directory/course/riverside-drive-disc-golf-course,43.4998386,-70.4756871
Riverside Middle School Disc Golf Course,https://www.pdga.com/course-directory/course/riverside-middle-school-disc-golf-course,33.572992,-82.116309
Riverside Park,https://www.pdga.com/course-directory/course/riverside-park-9,44.3241265,-89.8884553
Riverside Park,https://www.pdga.com/course-directory/course/riversde-park,42.7046419,-89.0362534
Riverside Park,https://www.pdga.com/course-directory/course/riverside-park-10,43.620650500000004,-116.937801
Riverside Park,https://www.pdga.com/course-directory/course/riverside-park-8,47.9396446,-97.0437271
Riverside Park,https://www.pdga.com/course-directory/course/riverside-park-12,47.249989,-100.9747868
Riverside Park,https://www.pdga.com/course-directory/course/riverside-park-1,36.10365,-95.984083
Riverside Park,https://www.pdga.com/course-directory/course/riverside-park-2,42.429183,-123.330533
Riverside Park,https://www.pdga.com/course-directory/course/riverside-park-3,28.81013,-97.02038
Riverside Park,https://www.pdga.com/course-directory/course/riverside-park-north,43.007431419633,-85.668393730164
Riverside Park,https://www.pdga.com/course-directory/course/riverside-park-0,45.545388,-94.14367
Riverside Park,https://www.pdga.com/course-directory/course/riverside-park-6,31.738003944316,-98.976442146396
Riverside Park - Pittsville,https://www.pdga.com/course-directory/course/riverside-park-7,44.441150218209,-90.132514953607
Riverside Park DIsc Golf Course,https://www.pdga.com/course-directory/course/riverside-park-disc-golf-course-3,44.32634169092,-91.121736693049
Riverside Park Disc Golf Course,https://www.pdga.com/course-directory/course/riverside-park-disc-golf-course-4,42.867207500932,-97.387240992969
Riverside Park Disc Golf Course,https://www.pdga.com/course-directory/course/riverside-park-disc-golf-course-5,41.413899221701,-80.393757289718
Riverside Park Disc Golf Course,https://www.pdga.com/course-directory/course/riverside-park-disc-golf-course-2,47.253659012795,-101.78296875953
Riverside Park Disc Golf Course,https://www.pdga.com/course-directory/course/riverside-park-disc-golf-course-1,43.419996,-88.17378
Riverside Park Disc Golf Course,https://www.pdga.com/course-directory/course/riverside-park-disc-golf-course-0,44.273545,-92.991639
Riverton Disc Golf Course,https://www.pdga.com/course-directory/course/riverton-disc-golf-course,43.0296767,-77.7205986
Riverview Conference Center,https://www.pdga.com/course-directory/course/riverview-conference-center,42.5433824,-92.460367
Riverview Disc Golf Course,https://www.pdga.com/course-directory/course/riverview-disc-golf-course,39.657602,-75.520617
Riverview Disc Golf Course,https://www.pdga.com/course-directory/course/riverview-disc-golf-course-0,NA,NA
Riverview Disc Golf Course,https://www.pdga.com/course-directory/course/riverview-disc-golf-course-1,40.874054,-88.622745
Riverview Disc Golf Course at Oakland Mills,https://www.pdga.com/course-directory/course/riverview-disc-golf-course-oakland-mills,40.9381208,-91.6139588
Riverview Middle School Disc Golf Course,https://www.pdga.com/course-directory/course/riverview-middle-school-disc-golf-course,43.7558423,-87.979025
Riverview Park,https://www.pdga.com/course-directory/course/riverview-park-4,39.3630478,-94.7886315
Riverview Park,https://www.pdga.com/course-directory/course/riverview-park-5,40.2952331,-111.6627713
Riverview Park,https://www.pdga.com/course-directory/course/riverview-park-3,40.833703,-75.713801
Riverview Park,https://www.pdga.com/course-directory/course/riverview-park-1,33.499871826868,-81.987265348434
Riverview Park,https://www.pdga.com/course-directory/course/riverview-park,35.400692,-119.02784
Riverview Park,https://www.pdga.com/course-directory/course/riverview-park-0,42.063803,-92.904507
Riverwood Disc Golf Course,https://www.pdga.com/course-directory/course/riverwood-disc-golf-course,30.060267,-95.1557914
Rivery Park,https://www.pdga.com/course-directory/course/rivery-park,30.6459,-97.685017
Riviera Bay Park,https://www.pdga.com/course-directory/course/riviera-bay-park,27.846829,-82.628663
Road America Disc Golf Course,https://www.pdga.com/course-directory/course/road-america-dgc,43.8054562,-87.9917225
Road Apple Disc Golf Course,https://www.pdga.com/course-directory/course/road-apple-discgolfcourse,41.8225013,-80.2063894
Roadside Disc Golf Course,https://www.pdga.com/course-directory/course/roadside-disc-golf-course,39.7672511,-101.8039615
Roadside Park Disc Golf,https://www.pdga.com/course-directory/course/roadside-park-disc-golf,42.995773,-96.005429
Roan Mountain Disc Golf Course,https://www.pdga.com/course-directory/course/roan-mountain-disc-golf-course,36.202277,-82.080568
Roane County Park,https://www.pdga.com/course-directory/course/roane-county-disc-golf,NA,NA
Roanoke Park,https://www.pdga.com/course-directory/course/roanoke-park,40.799178,-89.205687
Rob Simmons Memorial Disc Golf Course,https://www.pdga.com/course-directory/course/skyline-ranch,33.184943434778,-111.58625990152
Rob Wallace Park,https://www.pdga.com/course-directory/course/rob-wallace-park,35.237525,-80.515674
Robbers Cave State Park,https://www.pdga.com/course-directory/course/robbers-cave-state-park,34.9806519,-95.3550624
Robbins Island Disc Golf Course,https://www.pdga.com/course-directory/course/robbins-island-disc-golf-course,45.131741,-95.033584
Robbins Park,https://www.pdga.com/course-directory/course/robbins-park,35.459279340526,-80.883695006367
Robbinsville High School,https://www.pdga.com/course-directory/course/robbinsville-high-school,40.24109,-74.62087
Robert L. Smith Park,https://www.pdga.com/course-directory/course/robert-l-smith-park,35.2562228,-80.9504925
Robert Lumpkin Memorial Disc Golf Course,https://www.pdga.com/course-directory/course/tucumcari-disc-golf-course,35.144805946104,-103.8001665473
Robert Morris,https://www.pdga.com/course-directory/course/robert-morris,42.317833,-85.4657
Robert Newlon Airpark Disc Golf Course,https://www.pdga.com/course-directory/course/robert-newlon-airpark-disc-golf-course,38.4616595,-82.3083357
Roberts Creek County Park,https://www.pdga.com/course-directory/course/roberts-creek-county-park,41.426212,-93.043338
Roberts Elementary School,https://www.pdga.com/course-directory/course/roberts-elementary-school,29.7118031,-95.4116975
Robertson Park,https://www.pdga.com/course-directory/course/robertson-park,31.6291063,-89.5488263
Robinson Park,https://www.pdga.com/course-directory/course/robinson-park,44.3960047,-89.8022934
Robison Disc Golf Course in Palmer Woods,https://www.pdga.com/course-directory/course/robison-disc-golf-course-palmer-woods,42.458785,-76.47819
Roche Harbor Trails Disc Golf,https://www.pdga.com/course-directory/course/roche-harbor-trails-disc-golf,48.612559,-123.1213397
Rochelle Ridge,https://www.pdga.com/course-directory/course/rochelle-ridge,38.2946429,-78.2717145
Rochester City Park,https://www.pdga.com/course-directory/course/rochester-city-park,41.0597694,-86.222489
Rochester Community and Technical College Disc Golf Course,https://www.pdga.com/course-directory/course/rochester-community-and-technical-college-disc-golf-course,44.015844749626,-92.420417785641
Rock Canyon,https://www.pdga.com/course-directory/course/rock-canyon,40.267869,-111.633031
Rock Creek Disc Golf Course,https://www.pdga.com/course-directory/course/rock-creek-disc-golf-course,39.302388,-96.438227
Rock Creek Park,https://www.pdga.com/course-directory/course/rock-creek-park,42.571321,-114.509494
Rock Mountain Bible Camp,https://www.pdga.com/course-directory/course/rock-mountain-bible-camp,41.780369196731,-75.603248476982
Rock Ridge Park DGC,https://www.pdga.com/course-directory/course/rock-ridge-park-dgc,35.67707,-79.180415
Rock River Disc Golf Course,https://www.pdga.com/course-directory/course/rock-river-disc-golf-course,43.210178558327,-88.74531326501
Rock River Park,https://www.pdga.com/course-directory/course/rock-river-park,42.9303931,-88.8583827
Rock River Ranch,https://www.pdga.com/course-directory/course/rock-river-ranch,37.0028654,-86.3936609
Rock Solid Disc Golf,https://www.pdga.com/course-directory/course/rock-solid-disc-golf,44.746275057885,-68.642441749561
Rock Spring Park,https://www.pdga.com/course-directory/course/rock-spring-park,38.905905,-90.160669
Rock Springs 4-H Center,https://www.pdga.com/course-directory/course/rock-springs-4-h-center,38.870577,-96.901663
Rock Springs Disc Golf Course at Arthur Park,https://www.pdga.com/course-directory/course/rock-springs-disc-golf-course-arthur-park,41.600889,-109.24796
Rock Springs Park,https://www.pdga.com/course-directory/course/black-river-falls,44.290467,-90.853616
Rock Valley Rotary Disc Golf Course,https://www.pdga.com/course-directory/course/rock-valley-rotary-disc-golf-course,43.2143043,-96.3073009
Rockburn Branch,https://www.pdga.com/course-directory/course/rockburn-branch,39.218543,-76.768071
Rockford Public Disc Golf Course,https://www.pdga.com/course-directory/course/rockford-public-disc-golf-course,43.0522354,-92.9451013
Rockford University Disc Golf Course,https://www.pdga.com/course-directory/course/rockford-university-disc-golf-course,42.269059171043,-89.018773488346
Rockin' The Rails,https://www.pdga.com/course-directory/course/palmer-lake,39.125219450382,-104.90904045105
Rockland Park Disc Golf Course,https://www.pdga.com/course-directory/course/rockland-park-disc-golf-course,38.965615282526,-78.171539784975
Rocklin Disc Golf Course at Johnson Springview Park,https://www.pdga.com/course-directory/course/rocklin-disc-golf-course-johnson-springview-park,38.78985,-121.24572
Rockmans Woods at Barron High School,https://www.pdga.com/course-directory/course/rockmans-woods-barron-high-school,45.393823,-91.844149
Rockness Monster,https://www.pdga.com/course-directory/course/rockness-monster,36.431842,-78.980434
Rockridge Park,https://www.pdga.com/course-directory/course/rockridge-park,44.105371295503,-121.28207308054
Rockville Lake Park,https://www.pdga.com/course-directory/course/rockville-lake-park,39.780259908636,-87.219593048091
Rockwater Park,https://www.pdga.com/course-directory/course/rockwater-park,38.46158685717,-78.006105422974
Rockwell Park Disc Golf Course,https://www.pdga.com/course-directory/course/rockwell-park-dgc,41.672075,-72.966476
Rockwood Central Park,https://www.pdga.com/course-directory/course/rockwood-central-park,45.513712,-122.48095000000001
Rocky Ford,https://www.pdga.com/course-directory/course/rocky-ford,36.1018163,-78.4580543
Rocky Fork State Park,https://www.pdga.com/course-directory/course/rocky-fork-state-park,39.1883193,-83.5313273
Rocky Fork State Park - South Beach,https://www.pdga.com/course-directory/course/rocky-fork-state-park-south-beach,39.18226,-83.47646
Rocky Hills Disc Golf Course,https://www.pdga.com/course-directory/course/rocky-hills-disc-golf-course,32.1602778,-99.8279785
Rocky Hollow Park,https://www.pdga.com/course-directory/course/rocky-hollow-park,37.0895359,-84.6001691
Rocky Mount Sports Complex,https://www.pdga.com/course-directory/course/silver-layke-rocky-mount-sports-complex,35.967749,-77.794422
Rocky Pond,https://www.pdga.com/course-directory/course/rocky-pond,39.829375,-97.621226
Rocky Ridge,https://www.pdga.com/course-directory/course/rocky-ridge,47.591919,-117.462801
Rocky Top Campground Disc Golf Course,https://www.pdga.com/course-directory/course/rocky-top-campground-disc-golf-course,36.586617,-92.305817
Rodriguez Park Disc Golf Course,https://www.pdga.com/course-directory/course/isaac-d-rodriguez-disc-golf-course,26.1553495,-97.9795729
Rogers Elementary,https://www.pdga.com/course-directory/course/rogers-elementary,39.1502876,-86.5084189
Rogers Lakewood Park,https://www.pdga.com/course-directory/course/rogers-lakewood-park,41.518264,-87.062286
Rohr's Wilderness Tours,https://www.pdga.com/course-directory/course/rohrs-wilderness-tours,46.102885,-89.247151
Roland Park,https://www.pdga.com/course-directory/course/roland-park,40.160886,-76.198136
Rolesville High School - Wooden Pond,https://www.pdga.com/course-directory/course/rolesville-hs-wooden-pond,35.9065261,-78.4426265
Rollin Ridge Disc Golf Course,https://www.pdga.com/course-directory/course/rollin-ridge-disc-golf-course,NA,NA
Rolling Hills - Putting Labyrinth,https://www.pdga.com/course-directory/course/rolling-hills-putting-labyrinth,42.176121,-83.648685
Rolling Hills County Park - Main,https://www.pdga.com/course-directory/course/rolling-hills-county-park,42.176967,-83.652233
Rolling Hills Disc Golf Course,https://www.pdga.com/course-directory/course/rolling-hills-disc-golf-course,33.081944,-83.265
Rolling Hills Disc Golf Course,https://www.pdga.com/course-directory/course/rolling-hills-disc-golf-course-0,39.253543178922,-99.563793242374
Rolling Hills Park,https://www.pdga.com/course-directory/course/rolling-hills-park,38.899757,-99.333363
Rolling Hills Park Disc Golf Course,https://www.pdga.com/course-directory/course/rolling-hills-park-dgc,42.0569063,-94.8713147
Rolling Knolls Disc Golf Course,https://www.pdga.com/course-directory/course/rolling-knolls-disc-golf-course,42.035499,-88.231157
Rolling Pines Disc Golf Course,https://www.pdga.com/course-directory/course/rolling-pines-disc-golf-course,36.139547241162,-81.076966524124
Rollingstone City Park,https://www.pdga.com/course-directory/course/rollingstone-city-park,44.100435053077,-91.819484531879
Rome Corners Intermediate School,https://www.pdga.com/course-directory/course/rome-corners-intermediate-school,42.9180233,-89.3903671
Romero Park Disc Golf Course,https://www.pdga.com/course-directory/course/romero-park-disc-golf-course,41.123867,-104.824769
Ron Allen Memorial Disc Golf Course,https://www.pdga.com/course-directory/course/ron-allen-memorial-dgc,38.0725964,-100.0646629
Ronnie Van Zant Memorial,https://www.pdga.com/course-directory/course/ronnie-van-zant-memorial,30.0462069,-81.7950939
Rookery Run,https://www.pdga.com/course-directory/course/rookery-run,45.702434135463,-89.512509295488
Roosevelt Park,https://www.pdga.com/course-directory/course/roosevelt-park-0,40.6699428,-74.2983459
Roosevelt Park,https://www.pdga.com/course-directory/course/roosevelt-park,35.076733,-106.632483
Roosevelt Park Disc Golf Course,https://www.pdga.com/course-directory/course/roosevelt-park-disc-golf-course,47.226232,-122.397573
Rooster Rock State Park - East,https://www.pdga.com/course-directory/course/rooster-rock-east,45.5460374,-122.2400305
Rooster Rock State Park - West,https://www.pdga.com/course-directory/course/rooster-rock-west,45.5460374,-122.2400305
Root River Parkway,https://www.pdga.com/course-directory/course/root-river-parkway,42.950060699995,-88.024753199089
Roots Disc Golf Course,https://www.pdga.com/course-directory/course/roots-disc-golf-course,40.795567696173,-111.93826785066
Rosa Park,https://www.pdga.com/course-directory/course/rosa-park,38.4607483,-122.770241
Rosalind Franklin University Disc Golf,https://www.pdga.com/course-directory/course/rosalind-franklin-university-disc-golf,42.2999605,-87.8594257
Roscoe Ewing Park,https://www.pdga.com/course-directory/course/roscoe-ewing-park,41.1312,-81.84556
Roscommon Township Disc Golf Course,https://www.pdga.com/course-directory/course/roscommon-township-disc-golf-course,44.319032466953,-84.785193324082
Rose Creek Disc Golf Course,https://www.pdga.com/course-directory/course/rose-creek-disc-golf-course,43.6035756,-92.8318541
Rose Park,https://www.pdga.com/course-directory/course/rose-park,45.696607,-111.069905
Rose Park,https://www.pdga.com/course-directory/course/rose-park-0,39.199105,-95.2101267
Rose Point Park Campground,https://www.pdga.com/course-directory/course/rose-point-park-campground,40.9785772,-80.2712065
Roseau City Park Disc Golf,https://www.pdga.com/course-directory/course/roseau-city-park-disc-golf,48.836208180061,-95.748453382557
Rosedale Park (Down Under),https://www.pdga.com/course-directory/course/rosedale-park-down-under,39.05508,-94.622694
Rosedale Park (Up Top),https://www.pdga.com/course-directory/course/rosedale-park-top,39.053841,-94.622761
Rosewood Park,https://www.pdga.com/course-directory/course/rosewood-park,42.8964,-85.82899
Rosewood-Dekalb at Redan Park,https://www.pdga.com/course-directory/course/rosewood-dekalb-redan-park,33.73913,-84.13284
Ross Hills Park,https://www.pdga.com/course-directory/course/ross-hills-park,40.4075,-87.073056
Ross Park,https://www.pdga.com/course-directory/course/ross-park,43.174628,-86.245249
Rossville Park,https://www.pdga.com/course-directory/course/rossville-park,39.132505943616,-95.950805664063
Rotary Park,https://www.pdga.com/course-directory/course/rotary-park-0,41.293405,-84.7637
Rotary Club Disc Golf at St. Feriole Island Park,https://www.pdga.com/course-directory/course/rotary-club-disc-golf-st-feriole-island-park,43.0514561,-91.1524352
Rotary Disc Golf Course at Frank Lorino Park,https://www.pdga.com/course-directory/course/rotary-disc-golf-course-frank-lorino-park,36.2243474,-83.2487227
Rotary Park,https://www.pdga.com/course-directory/course/rotary-park,38.416080605922,-82.397455669287
Rotary Park,https://www.pdga.com/course-directory/course/rotary-park-2,27.293722,-80.28975
Rotary Park,https://www.pdga.com/course-directory/course/rotary-park-1,37.527096,-95.8176923
Rotary Park at Cap Sante,https://www.pdga.com/course-directory/course/rotary-park-disc-golf-0,48.5168424,-122.6052903
Rotary Park Disc Golf,https://www.pdga.com/course-directory/course/rotary-park-disc-golf,36.2824482,-97.3009139
Rotary Park Disc Golf Course,https://www.pdga.com/course-directory/course/rotary-park-disc-golf-course,40.202272,-92.572787
Rotary Park Disc Golf Course,https://www.pdga.com/course-directory/course/rotary-park-disc-golf-course-1,36.49781149017,-87.27021706104
Rothwell Park East - The Lakes,https://www.pdga.com/course-directory/course/rothwell-park-east-lakes,39.421483,-92.459521
Rothwell Park West - The Woods,https://www.pdga.com/course-directory/course/rothwell-park-west-woods,39.4220709,-92.4662245
Rough Creek Lodge,https://www.pdga.com/course-directory/course/rough-creek-lodge,32.097609,-97.876212
Rough River Dam State Park,https://www.pdga.com/course-directory/course/rough-river-dam-state-park,37.6105941,-86.5019008
Round Barn,https://www.pdga.com/course-directory/course/round-barn,41.4495279,-88.0024589
Round Mountain Disc Golf Course,https://www.pdga.com/course-directory/course/round-mountain-disc-golf-course,38.692174,-117.1553781
Round Peak Disc Golf,https://www.pdga.com/course-directory/course/round-peak-disc-golf,36.499468,-80.768276
Round Top Mountain Park,https://www.pdga.com/course-directory/course/round-top-mountain-park,38.011072582058,-107.31169182197
Route 66 Disc Golf Course at Adams Park,https://www.pdga.com/course-directory/course/route-66-disc-golf-course-adams-park,35.530782,-97.972802
Rowe Park,https://www.pdga.com/course-directory/course/rowe-park,43.8750262,-91.2269923
Roxana Park Disc Golf Course,https://www.pdga.com/course-directory/course/roxana-park-disc-golf-course,38.854549,-90.072452
Roy G. Guerrero,https://www.pdga.com/course-directory/course/roy-g-guerrero,30.246837310968,-97.710061192504
Roy Lake Disc Golf Course,https://www.pdga.com/course-directory/course/roy-lake-disc-golf-course,45.708656,-97.450216
Roy Morse Disc Golf Course,https://www.pdga.com/course-directory/course/roy-morse-disc-golf-course,46.16607178945,-123.01393075804
Roy Tedford Park,https://www.pdga.com/course-directory/course/roy-tedford-park,NA,NA
Royal Gorge Disc Golf Park - The Duke,https://www.pdga.com/course-directory/course/royal-gorge-disc-golf-park-duke,38.4774123,-105.3264914
Royal Park,https://www.pdga.com/course-directory/course/royal-park,43.067544615808,-95.28441901613
Royalston Fish and Game,https://www.pdga.com/course-directory/course/royalston-fish-game,42.6199676,-72.1371328
Royalton Ravine,https://www.pdga.com/course-directory/course/royalton-ravine,43.1854,-78.5823
Royce Park Disc Golf Course,https://www.pdga.com/course-directory/course/royce-park-disc-golf-course,35.2663565,-95.1350777
Royston Disc Golf Course,https://www.pdga.com/course-directory/course/royston-disc-golf-course,34.290215378944,-83.100197057425
Rozar Park Disc Golf Course,https://www.pdga.com/course-directory/course/rozar-park-disc-golf-course,32.462043,-83.704515
Ruby Grant Disc Golf Course,https://www.pdga.com/course-directory/course/ruby-grant,35.270676687531,-97.48643964529
Rudd Lake Disc Golf Course,https://www.pdga.com/course-directory/course/rudd-lake-disc-golf-course,43.1264683,-92.8926095
Ruddick Park,https://www.pdga.com/course-directory/course/ruddick-park,32.3949445,-100.8486743
Ruger Park,https://www.pdga.com/course-directory/course/ruger-park,48.122161,-98.845069
